degrade_level,geom,mode,select,record_id,yaw_true,pitch_true,neural_yaw_pred,neural_yaw_err,neural_pitch_err,neural_margin,neural_entropy,pdb_top1_yaw_err,pdb_nearest_distance,pdb_margin,pdb_cand_yaw_spread
clean,G1,image_only,best,G1_yaw035_pitch+025,35.0,25.0,33.892,1.1075,2.2344,0.00013,4.917297,145.0,0.0,0.0,70.5709
clean,G1,image_only,best,G1_yaw115_pitch+015,115.0,15.0,116.839,1.8388,0.8799,0.000323,4.917318,100.0,0.0,0.0,55.9576
clean,G1,image_only,best,G1_yaw115_pitch-025,115.0,-25.0,115.008,0.0081,0.6367,0.000905,4.917306,175.0,0.0,0.0,61.0819
clean,G1,image_only,best,G1_yaw220_pitch+065,220.0,65.0,220.038,0.038,1.7302,0.000389,4.811889,135.0,0.0,0.0,60.05
clean,G1,image_only,best,G1_yaw330_pitch+040,330.0,40.0,331.008,1.0078,0.9346,0.000725,4.916681,60.0,0.0,0.0,45.9918
clean,G1,image_only,best,G1_yaw170_pitch+050,170.0,50.0,172.527,2.5266,1.3758,1.3e-05,4.911549,10.0,0.0,0.0,65.3548
clean,G1,image_only,best,G1_yaw170_pitch+000,170.0,0.0,176.937,6.9373,1.2694,0.000274,4.917319,25.0,0.0,0.0,54.3691
clean,G1,image_only,best,G1_yaw045_pitch-005,45.0,-5.0,44.308,0.6921,0.494,0.000878,4.917319,0.0,0.0,0.0,71.5612
clean,G1,image_only,best,G1_yaw140_pitch+020,140.0,20.0,145.85,5.8498,0.5049,0.000802,4.917317,80.0,0.0,0.0,2.4495
clean,G1,image_only,best,G1_yaw190_pitch-065,190.0,-65.0,193.457,3.4567,6.7639,0.000385,4.736646,120.0,0.0,0.0,64.7688
clean,G1,image_only,best,G1_yaw335_pitch-060,335.0,-60.0,333.241,1.7588,2.4396,3e-05,4.856219,0.0,0.0,0.0,64.7765
clean,G1,image_only,best,G1_yaw315_pitch-015,315.0,-15.0,316.823,1.8231,4.9456,0.000331,4.917319,165.0,0.0,0.0,56.9298
clean,G1,image_only,best,G1_yaw260_pitch-080,260.0,-80.0,261.777,1.7769,1.7399,0.000451,4.518111,0.0,0.0,0.0,45.6727
clean,G1,image_only,best,G1_yaw270_pitch-030,270.0,-30.0,270.995,0.9955,0.6738,0.000732,4.917277,55.0,0.0,0.0,60.3345
clean,G1,image_only,best,G1_yaw015_pitch+085,15.0,85.0,15.175,0.1751,5.0,0.001969,4.294312,150.0,0.0,0.0,51.0906
clean,G1,image_only,best,G1_yaw105_pitch-025,105.0,-25.0,106.154,1.1541,1.0181,0.000654,4.917311,5.0,0.0,0.0,65.3146
clean,G1,image_only,best,G1_yaw250_pitch-010,250.0,-10.0,249.803,0.1966,2.9528,0.000222,4.917319,25.0,0.0,0.0,46.8081
clean,G1,image_only,best,G1_yaw335_pitch+025,335.0,25.0,334.026,0.974,0.6749,0.000742,4.91731,10.0,0.0,0.0,60.5165
clean,G1,image_only,best,G1_yaw335_pitch+040,335.0,40.0,336.472,1.4717,0.3225,0.000502,4.916444,165.0,0.0,0.0,71.5472
clean,G1,image_only,best,G1_yaw160_pitch+090,160.0,90.0,156.361,3.6393,0.0,0.000975,4.294312,65.0,0.0,0.0,52.0
clean,G1,image_only,best,G1_yaw045_pitch-010,45.0,-10.0,44.289,0.7108,2.8598,0.000176,4.917318,85.0,0.0,0.0,27.6586
clean,G1,image_only,best,G1_yaw300_pitch-025,300.0,-25.0,300.159,0.1594,0.854,0.000801,4.917311,135.0,0.0,0.0,57.6541
clean,G1,image_only,best,G1_yaw255_pitch-015,255.0,-15.0,256.213,1.2128,0.7285,0.000627,4.917318,170.0,0.0,0.0,46.9281
clean,G1,image_only,best,G1_yaw240_pitch-025,240.0,-25.0,241.304,1.3037,2.9703,0.000229,4.917291,80.0,0.0,0.0,37.8451
clean,G1,image_only,best,G1_yaw115_pitch+035,115.0,35.0,118.098,3.0984,1.2955,0.000292,4.917011,65.0,0.0,0.0,62.3398
clean,G1,image_only,best,G1_yaw040_pitch-075,40.0,-75.0,36.539,3.4612,1.5138,0.000535,4.642742,35.0,0.0,0.0,66.5676
clean,G1,image_only,best,G1_yaw325_pitch-085,325.0,-85.0,329.249,4.2495,3.3375,0.000524,4.520086,110.0,0.0,0.0,57.2364
clean,G1,image_only,best,G1_yaw270_pitch+030,270.0,30.0,266.045,3.9546,1.333,0.000568,4.917243,165.0,0.0,0.0,52.3832
clean,G1,image_only,best,G1_yaw175_pitch+010,175.0,10.0,177.433,2.4327,0.3839,3.3e-05,4.917319,100.0,0.0,0.0,59.0529
clean,G1,image_only,best,G1_yaw115_pitch+020,115.0,20.0,114.561,0.4392,1.1068,0.000679,4.917316,80.0,0.0,0.0,43.2435
clean,G1,image_only,best,G1_yaw135_pitch+030,135.0,30.0,130.291,4.7088,3.4272,0.000453,4.91718,75.0,0.0,0.0,50.2519
clean,G1,image_only,best,G1_yaw025_pitch-080,25.0,-80.0,24.296,0.7042,2.0102,0.00031,4.51119,65.0,0.0,0.0,58.7026
clean,G1,image_only,best,G1_yaw080_pitch+010,80.0,10.0,78.501,1.4994,0.1802,0.000489,4.917319,45.0,0.0,0.0,58.3609
clean,G1,image_only,best,G1_yaw200_pitch-045,200.0,-45.0,203.074,3.074,0.9519,0.00028,4.91405,175.0,0.0,0.0,65.7058
clean,G1,image_only,best,G1_yaw195_pitch+050,195.0,50.0,199.397,4.397,0.7591,0.000846,4.910775,15.0,0.0,0.0,65.3548
clean,G1,image_only,best,G1_yaw195_pitch+040,195.0,40.0,196.635,1.6349,1.9982,0.000244,4.916001,90.0,0.0,0.0,59.7097
clean,G1,image_only,best,G1_yaw220_pitch+030,220.0,30.0,219.295,0.7047,1.7056,0.000388,4.917234,75.0,0.0,0.0,35.3695
clean,G1,image_only,best,G1_yaw270_pitch+025,270.0,25.0,266.091,3.9091,0.5632,0.000686,4.917306,10.0,0.0,0.0,45.456
clean,G1,image_only,best,G1_yaw265_pitch+040,265.0,40.0,263.786,1.2138,4.7866,0.000627,4.914797,85.0,0.0,0.0,43.2551
clean,G1,image_only,best,G1_yaw330_pitch-070,330.0,-70.0,330.605,0.6046,4.9334,0.000944,4.831145,70.0,0.0,0.0,46.3816
clean,G1,image_only,best,G1_yaw250_pitch-060,250.0,-60.0,251.529,1.5285,0.425,0.000479,4.876842,75.0,0.0,0.0,37.3798
clean,G1,image_only,best,G1_yaw130_pitch+085,130.0,85.0,133.159,3.1589,3.1869,0.000515,4.344921,160.0,0.0,0.0,63.8377
clean,G1,image_only,best,G1_yaw210_pitch-050,210.0,-50.0,212.497,2.497,0.5297,1e-06,4.908859,0.0,0.0,0.0,55.1453
clean,G1,image_only,best,G1_yaw210_pitch-060,210.0,-60.0,210.389,0.3891,2.7508,0.000125,4.853573,55.0,0.0,0.0,50.5693
clean,G1,image_only,best,G1_yaw280_pitch+010,280.0,10.0,282.885,2.8846,1.5649,0.000187,4.917319,105.0,0.0,0.0,65.681
clean,G1,image_only,best,G1_yaw130_pitch-010,130.0,-10.0,131.455,1.455,1.5702,0.000452,4.917319,75.0,0.0,0.0,59.298
clean,G1,image_only,best,G1_yaw165_pitch+025,165.0,25.0,162.096,2.9037,1.3077,0.000197,4.917312,140.0,0.0,0.0,58.7984
clean,G1,image_only,best,G1_yaw330_pitch-045,330.0,-45.0,333.136,3.1361,4.057,0.000311,4.916299,175.0,0.0,0.0,57.0
clean,G1,image_only,best,G1_yaw025_pitch-030,25.0,-30.0,25.225,0.2254,1.5874,0.000446,4.917287,65.0,0.0,0.0,64.8633
clean,G1,image_only,best,G1_yaw210_pitch+040,210.0,40.0,208.768,1.2321,1.5925,0.000442,4.916124,120.0,0.0,0.0,45.7302
clean,G1,image_only,best,G1_yaw280_pitch-080,280.0,-80.0,283.142,3.1419,1.1064,0.000396,4.534174,0.0,0.0,0.0,4.717
clean,G1,image_only,best,G1_yaw000_pitch+025,0.0,25.0,359.382,0.6181,0.8769,0.000789,4.917311,90.0,0.0,0.0,45.511
clean,G1,image_only,best,G1_yaw215_pitch+090,215.0,90.0,217.218,2.218,0.0,0.000242,4.294312,125.0,0.0,0.0,65.6125
clean,G1,image_only,best,G1_yaw070_pitch-090,70.0,-90.0,73.263,3.2634,12.2356,0.000151,4.61471,25.0,0.0,0.0,53.5934
clean,G1,image_only,best,G1_yaw250_pitch+015,250.0,15.0,252.541,2.5413,0.5054,2e-05,4.917318,25.0,0.0,0.0,68.7386
clean,G1,image_only,best,G1_yaw180_pitch+070,180.0,70.0,182.449,2.4485,0.5861,2.7e-05,4.774986,175.0,0.0,0.0,63.8377
clean,G1,image_only,best,G1_yaw355_pitch-040,355.0,-40.0,351.646,3.3545,0.6519,0.000417,4.916369,55.0,0.0,0.0,51.6624
clean,G1,image_only,best,G1_yaw080_pitch-050,80.0,-50.0,80.159,0.1585,1.5495,0.000465,4.907016,45.0,0.0,0.0,64.3914
clean,G1,image_only,best,G1_yaw175_pitch-055,175.0,-55.0,182.797,7.7974,0.6558,0.000146,4.895717,105.0,0.0,0.0,55.3986
clean,G1,image_only,best,G1_yaw245_pitch-085,245.0,-85.0,243.221,1.7787,1.6384,0.00053,4.387719,85.0,0.0,0.0,38.5487
clean,G1,image_only,best,G1_yaw345_pitch+065,345.0,65.0,343.695,1.3047,5.1206,0.000618,4.764045,5.0,0.0,0.0,63.7358
clean,G1,image_only,best,G1_yaw015_pitch-020,15.0,-20.0,16.516,1.5162,1.2728,0.000479,4.917317,0.0,0.0,0.0,54.2702
clean,G1,image_only,best,G1_yaw295_pitch+060,295.0,60.0,293.026,1.9738,2.8424,0.000167,4.889593,55.0,0.0,0.0,69.9571
clean,G1,image_only,best,G1_yaw315_pitch-035,315.0,-35.0,317.949,2.9489,2.1247,0.000182,4.916934,120.0,0.0,0.0,54.4426
clean,G1,image_only,best,G1_yaw190_pitch+045,190.0,45.0,194.242,4.2417,1.2139,0.000627,4.913857,160.0,0.0,0.0,71.6659
clean,G1,image_only,best,G1_yaw310_pitch+070,310.0,70.0,312.046,2.046,4.6319,0.000247,4.682441,15.0,0.0,0.0,64.1872
clean,G1,image_only,best,G1_yaw090_pitch-040,90.0,-40.0,89.42,0.5801,0.4842,0.000931,4.916604,5.0,0.0,0.0,46.1952
clean,G1,image_only,best,G1_yaw265_pitch+085,265.0,85.0,266.387,1.3866,2.8923,0.000304,4.3531,170.0,0.0,0.0,52.1536
clean,G1,image_only,best,G1_yaw225_pitch-010,225.0,-10.0,224.368,0.6321,1.0968,0.000683,4.917319,150.0,0.0,0.0,58.5235
clean,G1,image_only,best,G1_yaw290_pitch-060,290.0,-60.0,293.53,3.5298,2.5186,9e-06,4.855555,5.0,0.0,0.0,2.4495
clean,G1,image_only,best,G1_yaw065_pitch+020,65.0,20.0,66.305,1.3051,2.3674,6.5e-05,4.917318,0.0,0.0,0.0,7.5
clean,G1,image_only,best,G1_yaw315_pitch+040,315.0,40.0,317.335,2.3352,0.6876,8.1e-05,4.916361,35.0,0.0,0.0,67.9798
clean,G1,image_only,best,G1_yaw285_pitch+030,285.0,30.0,283.666,1.3345,2.5933,4.6e-05,4.917209,10.0,0.0,0.0,76.8375
clean,G1,image_only,best,G1_yaw155_pitch-075,155.0,-75.0,169.237,14.2368,0.1881,0.000942,4.678781,10.0,2e-06,0.0,67.0839
clean,G1,image_only,best,G1_yaw265_pitch-075,265.0,-75.0,273.033,8.0327,3.3015,0.000307,4.602292,80.0,0.0,0.0,40.5463
clean,G1,image_only,best,G1_yaw195_pitch-025,195.0,-25.0,201.339,6.3394,1.052,0.000565,4.917304,0.0,0.0,0.0,40.6817
clean,G1,image_only,best,G1_yaw045_pitch-025,45.0,-25.0,44.265,0.7355,0.2612,0.000857,4.917309,175.0,0.0,0.0,73.1112
clean,G1,image_only,best,G1_yaw210_pitch-070,210.0,-70.0,210.04,0.0401,2.1691,0.000175,4.729473,170.0,0.0,0.0,55.635
clean,G1,image_only,best,G1_yaw110_pitch+050,110.0,50.0,110.934,0.934,3.5109,0.000493,4.913644,115.0,0.0,0.0,47.4236
clean,G1,image_only,best,G1_yaw245_pitch+050,245.0,50.0,245.838,0.8381,1.822,0.000331,4.912058,0.0,0.0,0.0,7.3485
clean,G1,image_only,best,G1_yaw015_pitch+050,15.0,50.0,16.212,1.212,1.0303,0.000627,4.911126,155.0,0.0,0.0,63.775
clean,G1,image_only,best,G1_yaw230_pitch+015,230.0,15.0,230.932,0.9319,0.604,0.000762,4.917318,15.0,0.0,0.0,7.3485
clean,G1,image_only,best,G1_yaw300_pitch+035,300.0,35.0,296.483,3.5172,2.1487,0.000171,4.917201,125.0,0.0,0.0,70.6842
clean,G1,image_only,best,G1_yaw105_pitch-015,105.0,-15.0,105.176,0.1764,0.3317,0.001049,4.917318,160.0,0.0,0.0,41.7852
clean,G1,image_only,best,G1_yaw070_pitch-045,70.0,-45.0,72.602,2.6025,1.4606,5e-05,4.915423,0.0,0.0,0.0,51.7711
clean,G1,image_only,best,G1_yaw260_pitch-005,260.0,-5.0,259.222,0.7779,0.2423,0.000837,4.917319,125.0,0.0,0.0,49.9625
clean,G1,image_only,best,G1_yaw300_pitch+060,300.0,60.0,299.679,0.3215,2.7602,0.000128,4.88922,65.0,0.0,0.0,57.4478
clean,G1,image_only,best,G1_yaw015_pitch-055,15.0,-55.0,13.519,1.4811,0.0271,0.0005,4.898106,140.0,0.0,0.0,53.2353
clean,G1,image_only,best,G1_yaw040_pitch+045,40.0,45.0,40.453,0.4535,5.5837,0.000931,4.908769,175.0,0.0,0.0,56.7539
clean,G1,image_only,best,G1_yaw295_pitch+090,295.0,90.0,299.02,4.0205,0.0,0.001297,4.294312,100.0,0.0,0.0,59.8832
clean,G1,image_only,best,G1_yaw115_pitch-075,115.0,-75.0,112.83,2.1703,1.0922,0.000183,4.651903,180.0,0.0,0.0,55.1725
clean,G1,image_only,best,G1_yaw055_pitch-010,55.0,-10.0,54.178,0.8223,1.3164,0.000577,4.917319,0.0,0.0,0.0,2.5
clean,G1,image_only,best,G1_yaw190_pitch+060,190.0,60.0,193.981,3.9813,0.2353,0.000729,4.872657,100.0,0.0,0.0,52.6047
clean,G1,image_only,best,G1_yaw010_pitch-040,10.0,-40.0,10.14,0.1404,0.1007,0.00114,4.916532,165.0,0.0,0.0,60.5908
clean,G1,image_only,best,G1_yaw210_pitch-030,210.0,-30.0,212.031,2.0308,2.8555,0.000172,4.9172,175.0,0.0,0.0,63.9609
clean,G1,image_only,best,G1_yaw190_pitch-020,190.0,-20.0,196.969,6.9686,1.0609,0.000259,4.917316,155.0,0.0,0.0,57.011
clean,G1,image_only,best,G1_yaw010_pitch+080,10.0,80.0,8.664,1.3355,0.9225,0.000714,4.538795,175.0,0.0,0.0,59.1608
clean,G1,image_only,best,G1_yaw065_pitch-080,65.0,-80.0,62.793,2.2065,3.1444,0.000191,4.481743,175.0,0.0,0.0,68.6094
clean,G1,image_only,best,G1_yaw270_pitch-010,270.0,-10.0,266.272,3.7282,0.9039,0.000598,4.917319,5.0,0.0,0.0,49.6387
clean,G1,image_only,best,G1_yaw150_pitch+035,150.0,35.0,151.209,1.209,1.4237,0.000524,4.917173,20.0,0.0,0.0,53.6563
clean,G1,image_only,best,G1_yaw030_pitch-065,30.0,-65.0,30.016,0.0163,2.6035,5.3e-05,4.800682,65.0,0.0,0.0,61.0758
clean,G1,image_only,best,G1_yaw325_pitch-090,325.0,-90.0,325.962,0.9621,5.645,0.001041,4.449668,95.0,0.0,0.0,40.0125
clean,G1,image_only,best,G1_yaw190_pitch-050,190.0,-50.0,195.159,5.1587,3.0272,0.000258,4.91324,10.0,0.0,0.0,56.7098
clean,G1,image_only,best,G1_yaw295_pitch+080,295.0,80.0,295.401,0.4005,7.2797,0.000167,4.370056,100.0,0.0,0.0,52.5095
clean,G1,image_only,best,G1_yaw220_pitch-070,220.0,-70.0,219.968,0.0319,3.6123,0.000596,4.702615,125.0,0.0,0.0,52.889
clean,G1,image_only,best,G1_yaw185_pitch-060,185.0,-60.0,192.447,7.447,0.6677,2.6e-05,4.869738,80.0,0.0,0.0,62.1792
clean,G1,image_only,best,G1_yaw310_pitch+060,310.0,60.0,308.057,1.9427,0.4896,0.000275,4.877235,10.0,0.0,0.0,58.5577
clean,G1,image_only,best,G1_yaw245_pitch+080,245.0,80.0,247.608,2.6085,4.2587,7.4e-05,4.452242,15.0,0.0,0.0,37.4867
clean,G1,image_only,best,G1_yaw045_pitch-070,45.0,-70.0,41.493,3.5071,1.1791,0.000524,4.746709,0.0,0.0,0.0,26.024
clean,G1,image_only,best,G1_yaw060_pitch-090,60.0,-90.0,59.896,0.1045,10.0056,0.001422,4.561799,5.0,0.0,1e-06,29.2617
clean,G1,image_only,best,G1_yaw125_pitch+060,125.0,60.0,123.271,1.7285,1.0202,0.000381,4.867252,65.0,0.0,0.0,54.0278
clean,G1,image_only,final,G1_yaw260_pitch-065,260.0,-65.0,254.616,5.384,19.4263,0.000935,4.914312,100.0,0.0,0.0,66.8001
clean,G1,image_only,final,G1_yaw300_pitch+055,300.0,55.0,298.362,1.6381,6.6534,0.000411,4.911871,65.0,0.0,0.0,58.3524
clean,G1,image_only,final,G1_yaw140_pitch+000,140.0,0.0,111.416,28.5843,24.9631,0.000529,4.917308,90.0,0.0,0.0,75.3409
clean,G1,image_only,final,G1_yaw165_pitch+055,165.0,55.0,170.812,5.8123,3.064,0.000277,4.885259,30.0,0.0,0.0,43.2435
clean,G1,image_only,final,G1_yaw170_pitch-040,170.0,-40.0,172.65,2.65,19.5625,7.3e-05,4.917316,35.0,0.0,0.0,60.2495
clean,G1,image_only,final,G1_yaw315_pitch-020,315.0,-20.0,298.255,16.7453,7.728,0.000111,4.917319,70.0,0.0,0.0,45.0028
clean,G1,image_only,final,G1_yaw130_pitch+035,130.0,35.0,101.645,28.3554,15.5294,0.000418,4.90886,160.0,0.0,0.0,65.681
clean,G1,image_only,final,G1_yaw020_pitch-005,20.0,-5.0,343.774,36.2261,5.1956,0.000621,4.917319,170.0,0.0,0.0,36.4726
clean,G1,image_only,final,G1_yaw255_pitch-005,255.0,-5.0,250.645,4.355,6.2891,0.00059,4.917319,135.0,0.0,0.0,29.0517
clean,G1,image_only,final,G1_yaw190_pitch-055,190.0,-55.0,189.227,0.7727,18.3487,0.000414,4.91698,115.0,0.0,0.0,45.2244
clean,G1,image_only,final,G1_yaw345_pitch-080,345.0,-80.0,335.31,9.6897,18.6191,0.000554,4.864606,145.0,0.0,0.0,53.6563
clean,G1,image_only,final,G1_yaw160_pitch-080,160.0,-80.0,161.145,1.1451,6.1439,0.000725,4.697879,0.0,0.0,0.0,55.5788
clean,G1,image_only,final,G1_yaw320_pitch-020,320.0,-20.0,310.349,9.651,16.2522,0.000608,4.917319,95.0,0.0,0.0,29.2617
clean,G1,image_only,final,G1_yaw085_pitch+050,85.0,50.0,64.897,20.1028,2.6829,9e-05,4.904571,170.0,0.0,0.0,63.9844
clean,G1,image_only,final,G1_yaw015_pitch+020,15.0,20.0,351.639,23.3614,3.9677,0.00042,4.917311,80.0,0.0,0.0,46.6369
clean,G1,image_only,final,G1_yaw175_pitch-015,175.0,-15.0,183.322,8.3219,28.1006,0.000292,4.917318,25.0,0.0,0.0,54.7357
clean,G1,image_only,final,G1_yaw320_pitch-065,320.0,-65.0,306.142,13.858,16.5096,0.000483,4.911706,55.0,0.0,0.0,67.897
clean,G1,image_only,final,G1_yaw245_pitch+075,245.0,75.0,241.001,3.9989,16.5564,0.000463,4.88329,100.0,0.0,0.0,40.5709
clean,G1,image_only,final,G1_yaw120_pitch+085,120.0,85.0,109.911,10.0889,18.1409,0.000325,4.810284,175.0,0.0,0.0,51.9711
clean,G1,image_only,final,G1_yaw085_pitch-060,85.0,-60.0,66.482,18.5177,10.78,0.000497,4.910803,50.0,0.0,0.0,66.0757
clean,G1,image_only,final,G1_yaw175_pitch+080,175.0,80.0,163.981,11.0192,3.9598,0.000807,4.653022,95.0,0.0,0.0,41.0761
clean,G1,image_only,final,G1_yaw200_pitch+005,200.0,5.0,191.525,8.4749,24.2432,0.000476,4.917278,140.0,0.0,0.0,61.2393
clean,G1,image_only,final,G1_yaw160_pitch-070,160.0,-70.0,162.993,2.993,10.5855,0.000243,4.877811,0.0,0.0,0.0,38.1314
clean,G1,image_only,final,G1_yaw135_pitch-080,135.0,-80.0,116.737,18.2626,24.5801,0.000374,4.896568,165.0,0.0,0.0,48.7571
clean,G1,image_only,final,G1_yaw250_pitch+080,250.0,80.0,242.749,7.2515,20.6596,0.000123,4.878253,150.0,0.0,0.0,59.0424
clean,G1,image_only,final,G1_yaw020_pitch+065,20.0,65.0,5.084,14.9161,4.9416,0.001179,4.87381,5.0,0.0,0.0,53.9467
clean,G1,image_only,final,G1_yaw320_pitch+005,320.0,5.0,304.48,15.5199,5.6431,0.000901,4.917319,125.0,0.0,0.0,26.0576
clean,G1,image_only,final,G1_yaw115_pitch-085,115.0,-85.0,78.461,36.5391,68.6323,0.000467,4.917318,170.0,0.0,0.0,62.1208
clean,G1,image_only,final,G1_yaw325_pitch+010,325.0,10.0,309.815,15.1855,3.3994,0.000439,4.917319,70.0,0.0,0.0,60.6548
clean,G1,image_only,final,G1_yaw255_pitch+015,255.0,15.0,252.063,2.9366,6.1845,0.000213,4.917316,135.0,0.0,0.0,55.6327
clean,G1,image_only,final,G1_yaw185_pitch+060,185.0,60.0,174.996,10.0043,4.5436,0.001014,4.836643,70.0,0.0,0.0,67.8602
clean,G1,image_only,final,G1_yaw280_pitch+030,280.0,30.0,279.717,0.2827,4.0696,0.000764,4.917152,10.0,0.0,0.0,66.1835
clean,G1,image_only,final,G1_yaw045_pitch-035,45.0,-35.0,40.547,4.453,18.2487,0.000366,4.917318,25.0,0.0,0.0,66.6708
clean,G1,image_only,final,G1_yaw055_pitch+005,55.0,5.0,54.267,0.7328,12.5874,4.3e-05,4.917318,0.0,0.0,0.0,2.5
clean,G1,image_only,final,G1_yaw110_pitch-055,110.0,-55.0,84.718,25.2821,19.5182,0.000978,4.917072,175.0,0.0,0.0,67.8767
clean,G1,image_only,final,G1_yaw330_pitch-075,330.0,-75.0,314.079,15.9212,19.9727,0.000771,4.897924,180.0,0.0,0.0,45.4533
clean,G1,image_only,final,G1_yaw310_pitch-020,310.0,-20.0,293.49,16.5105,3.4092,0.000442,4.917318,170.0,0.0,0.0,28.5876
clean,G1,image_only,final,G1_yaw270_pitch+045,270.0,45.0,264.79,5.2097,1.8234,0.000331,4.913369,175.0,0.0,0.0,55.5068
clean,G1,image_only,final,G1_yaw095_pitch-020,95.0,-20.0,75.613,19.3872,24.5362,0.000915,4.917319,135.0,0.0,0.0,63.6867
clean,G1,image_only,final,G1_yaw350_pitch-045,350.0,-45.0,339.103,10.8975,11.8041,0.00034,4.917188,15.0,0.0,0.0,73.0428
clean,G1,image_only,final,G1_yaw010_pitch-010,10.0,-10.0,344.743,25.2574,1.4241,0.000525,4.917319,165.0,0.0,0.0,50.636
clean,G1,image_only,final,G1_yaw240_pitch+030,240.0,30.0,249.613,9.6134,11.075,0.000694,4.916265,170.0,0.0,0.0,83.4101
clean,G1,image_only,final,G1_yaw250_pitch+085,250.0,85.0,243.265,6.735,24.1539,0.000378,4.868492,115.0,0.0,0.0,38.8748
clean,G1,image_only,final,G1_yaw095_pitch+025,95.0,25.0,74.299,20.701,5.1808,0.000874,4.917265,165.0,0.0,0.0,57.3062
clean,G1,image_only,final,G1_yaw065_pitch-015,65.0,-15.0,66.23,1.2296,19.0368,0.000618,4.917319,0.0,0.0,0.0,77.6853
clean,G1,image_only,final,G1_yaw075_pitch-070,75.0,-70.0,60.424,14.5763,12.3947,5.2e-05,4.887515,150.0,0.0,0.0,44.7884
clean,G1,image_only,final,G1_yaw180_pitch+015,180.0,15.0,175.477,4.5228,13.6283,0.00055,4.917285,170.0,0.0,0.0,59.036
clean,G1,image_only,final,G1_yaw295_pitch-085,295.0,-85.0,277.426,17.5736,43.5754,3.6e-05,4.916171,20.0,0.0,0.0,8.6023
clean,G1,image_only,final,G1_yaw205_pitch+075,205.0,75.0,202.065,2.935,5.3807,0.000224,4.771858,115.0,0.0,0.0,65.1153
clean,G1,image_only,final,G1_yaw335_pitch-070,335.0,-70.0,323.534,11.4662,17.989,0.000239,4.906074,5.0,0.0,0.0,52.4976
clean,G1,image_only,final,G1_yaw165_pitch-005,165.0,-5.0,180.197,15.1974,26.7071,0.000388,4.917315,35.0,0.0,0.0,58.7133
clean,G1,image_only,final,G1_yaw295_pitch+000,295.0,0.0,289.838,5.1619,2.477,1.1e-05,4.917319,10.0,0.0,0.0,64.7862
clean,G1,image_only,final,G1_yaw170_pitch+060,170.0,60.0,168.005,1.9954,1.5756,0.000249,4.863133,0.0,0.0,0.0,56.6127
clean,G1,image_only,final,G1_yaw195_pitch+045,195.0,45.0,182.612,12.3875,12.019,5.5e-05,4.890211,110.0,0.0,0.0,61.329
clean,G1,image_only,final,G1_yaw120_pitch+075,120.0,75.0,108.29,11.7098,10.9163,0.000394,4.841266,125.0,0.0,0.0,60.9939
clean,G1,image_only,final,G1_yaw320_pitch+020,320.0,20.0,303.741,16.2589,0.031,0.000605,4.917317,55.0,0.0,0.0,63.9062
clean,G1,image_only,final,G1_yaw075_pitch-025,75.0,-25.0,65.401,9.5993,14.7344,0.001017,4.917319,175.0,0.0,0.0,73.3161
clean,G1,image_only,final,G1_yaw230_pitch-035,230.0,-35.0,232.97,2.9704,16.0257,0.00023,4.917317,0.0,0.0,0.0,60.959
clean,G1,image_only,final,G1_yaw015_pitch+010,15.0,10.0,353.581,21.4189,4.515,0.000528,4.917318,145.0,0.0,0.0,57.7083
clean,G1,image_only,final,G1_yaw285_pitch-040,285.0,-40.0,276.833,8.1665,12.2353,0.000128,4.917293,75.0,0.0,0.0,42.7317
clean,G1,image_only,final,G1_yaw145_pitch-030,145.0,-30.0,142.039,2.9606,29.3707,0.000225,4.917319,15.0,0.0,0.0,44.2973
clean,G1,image_only,final,G1_yaw020_pitch-060,20.0,-60.0,8.465,11.5351,19.0091,0.00047,4.916287,0.0,0.0,0.0,66.5282
clean,G1,image_only,final,G1_yaw160_pitch-055,160.0,-55.0,163.672,3.6718,19.8872,0.000572,4.917096,135.0,0.0,0.0,55.3195
clean,G1,image_only,final,G1_yaw145_pitch+090,145.0,90.0,115.836,29.1636,14.9683,0.000906,4.67427,85.0,0.0,0.0,58.0539
clean,G1,image_only,final,G1_yaw060_pitch+065,60.0,65.0,59.303,0.6973,6.344,0.000568,4.882146,0.0,0.0,0.0,33.7231
clean,G1,image_only,final,G1_yaw150_pitch-075,150.0,-75.0,155.845,5.8453,11.1122,0.00069,4.843177,180.0,0.0,1e-06,85.1528
clean,G1,image_only,final,G1_yaw175_pitch+015,175.0,15.0,178.011,3.0112,12.7811,0.000136,4.917293,30.0,0.0,0.0,67.611
clean,G1,image_only,final,G1_yaw330_pitch-055,330.0,-55.0,316.683,13.3172,11.5957,0.000397,4.915481,70.0,0.0,0.0,45.6727
clean,G1,image_only,final,G1_yaw325_pitch-050,325.0,-50.0,311.329,13.6712,10.9335,0.00057,4.916681,130.0,0.0,0.0,36.5684
clean,G1,image_only,final,G1_yaw145_pitch-035,145.0,-35.0,145.522,0.5215,28.008,0.000248,4.917319,0.0,0.0,0.0,52.2039
clean,G1,image_only,final,G1_yaw095_pitch+005,95.0,5.0,71.139,23.8613,20.9036,0.000662,4.917304,75.0,0.0,0.0,61.7171
clean,G1,image_only,final,G1_yaw020_pitch+085,20.0,85.0,354.613,25.3867,21.6557,0.000421,4.84829,80.0,0.0,0.0,52.7731
clean,G1,image_only,final,G1_yaw095_pitch+050,95.0,50.0,71.212,23.7881,3.1364,0.000311,4.903463,130.0,0.0,0.0,60.4897
